C_no,H_no,N_no,O_no,S_no,Aliphatic_atom_count,Aliphatic_bond_count,Aliphatic_ring_count,Aromatic_atom_count,Aromatic_bond_count,Aromatic_ring_count,Asymmetric_atom_count,Bond_count,Carboaromatic_ring_count,Carbo_ring_count,Chain_atom_count,Chiral_center_count,Cyclomatic_number,Balaban_index,Dreiding_energy,Fused_aliphatic_ring_count,Fused_aromatic_ring_count,Fused_ring_count,Heteroaliphatic_ring_count,Heteroaromatic_ring_count,Hetero_ring_count,Hyper_wiener_index,Largest_ring_size,Largest_ring_system_size,Mass,Maximal_projection_area,Maximal_projection_radius,Length_perpendicular_to_the_max_area,Minimal_projection_area,Minimal_projection_radius,Length_perpendicular_to_the_min_area,Platt_index,Randic_index,Szeged_index,Refractivity,Ring_atom_count,Ring_bond_count,Ring_count,Ring_count_of_atom,Ring_system_count,Rotatable_bond_count,Atom_count,Aliphatic_atom_count,Aromatic_atom_count,Bond_count,Aliphatic_bond_count,Aromatic_bond_count,Rotatable_bond_count,Ring_count,Aliphatic_ring_count,Aromatic_ring_count,Hetero_ring_count,Heteroaliphatic_ring_count,Heteroaromatic_ring_count,Ring_atom_count,Ring_bond_count,Chain_atom_count,Chain_bond_count,Largest_ring_size,Atom_count,Aliphatic_atom_count,Aromatic_atom_count,Bond_count,Aliphatic_bond_count,Aromatic_bond_count,Rotatable_bond_count,Ring_count,Aliphatic_ring_count,Aromatic_ring_count,Hetero_ring_count,Heteroaliphatic_ring_count,Heteroaromatic_ring_count,Ring_atom_count,Ring_bond_count,Chain_atom_count,Chain_bond_count,Largest_ring_size,van_der_Waals_volume,pI,Quaternary_structure,PLGA_visc,PLGA_Mw,La_to_Gly,PVA_conc_inner_phase,PVA_conc_outer_phase,PVA_Mw,Inner_phase_volume,Encaps_rate,Mean_part_size,Block_polymer,PLGA_conc,PLGA_to_Placticizer,diss_pH,diss_add,diss_add_conc,Prod_method,Atom_count,Aliphatic_atom_count,Bond_count,Aliphatic_bond_count,Rotatable_bond_count,Ring_count,Aliphatic_ring_count,Hetero_ring_count,Heteroaliphatic_ring_count,Ring_atom_count,Ring_bond_count,Chain_atom_count,Chain_bond_count,Smallest_ring_size,Largest_ring_size,Mass,molecular,a(xx),a(yy),a(zz),a(yy),ASA,ASA+,ASA-,ASA_H,ASA_P,Polar_surface_area,Asymmetric_atom_count,Bond_count,Chiral_center_count,Cyclomatic_number,Dreiding_energy,Fragment_count,Harary_index,Hyper_wiener_index,Maximal_projection_area,Maximal_projection_radius,Minimal_projection_area,Minimal_projection_radius,Van_der_Waals_surface_area_(3D),Platt_index,Randic_index,Szeged_index,Wiener_index,Wiener_polarity,Stereoisomer_count,count,Markush_library_size,pH_0_logd,pH_1_logd,pH_2_logd,pH_3_logd,pH_4_logd,pH_5_logd,pH_6_logd,pH_7_logd,pH_8_logd,pH_9_logd,pH_10_logd,pH_11_logd,pH_12_logd,pH_13_logd,pH_14_logd,logP,bpKa1,bpKa2,acceptorcount,donorcount,pH_0_msacc,pH_1_msacc,pH_2_msacc,pH_3_msacc,pH_4_msacc,pH_5_msacc,pH_6_msacc,pH_7_msacc,pH_8_msacc,pH_9_msacc,pH_10_msacc,pH_11_msacc,pH_12_msacc,pH_13_msacc,pH_14_msacc,pH_0_msdon,pH_1_msdon,pH_2_msdon,pH_3_msdon,pH_4_msdon,pH_5_msdon,pH_6_msdon,pH_7_msdon,pH_8_msdon,pH_9_msdon,pH_10_msdon,pH_11_msdon,pH_12_msdon,pH_13_msdon,pH_14_msdon,Atom_count,Aliphatic_atom_count,Aromatic_atom_count,Bond_count,Aliphatic_bond_count,Aromatic_bond_count,Rotatable_bond_count,Ring_count,Aliphatic_ring_count,Hetero_ring_count,Heteroaliphatic_ring_count,Ring_atom_count,Ring_bond_count,Chain_atom_count,Chain_bond_count,Smallest_ring_size,Largest_ring_size,Mass,molecular,a(xx),a(yy),a(zz),a(yy),ASA,ASA+,ASA-,ASA_H,ASA_P,Polar_surface_area,Asymmetric_atom_count,Bond_count,Chiral_center_count,Cyclomatic_number,Dreiding_energy,Fragment_count,Harary_index,Hyper_wiener_index,Maximal_projection_area,Maximal_projection_radius,Minimal_projection_area,Minimal_projection_radius,Van_der_Waals_surface_area_3D,Platt_index,Randic_index,Szeged_index,Wiener_index,Wiener_polarity,Stereoisomer_count,count,Markush_library_size,pH_0_logd,pH_1_logd,pH_2_logd,pH_3_logd,pH_4_logd,pH_5_logd,pH_6_logd,pH_7_logd,pH_8_logd,pH_9_logd,pH_10_logd,pH_11_logd,pH_12_logd,pH_13_logd,pH_14_logd,logP,bpKa1,bpKa2,acceptorcount,donorcount,pH_0_msacc,pH_1_msacc,pH_2_msacc,pH_3_msacc,pH_4_msacc,pH_5_msacc,pH_6_msacc,pH_7_msacc,pH_8_msacc,pH_9_msacc,pH_10_msacc,pH_11_msacc,pH_12_msacc,pH_13_msacc,pH_14_msacc,pH_0_msdon,pH_1_msdon,pH_2_msdon,pH_3_msdon,pH_4_msdon,pH_5_msdon,pH_6_msdon,pH_7_msdon,pH_8_msdon,pH_9_msdon,pH_10_msdon,pH_11_msdon,pH_12_msdon,pH_13_msdon,pH_14_msdon,target,
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.913,33.045
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.942,33.668
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.971,37.093
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.855,37.093
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.029,37.405
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.913,37.716
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.942,39.896
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.971,40.83
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.855,43.945
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.884,49.55
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.913,53.91
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.797,59.516
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.971,62.318
1127,1783,307,352,12,1656,1684,9,142,150,28,255,3617,18,18,1611,255,37,0.805,1146624.065,0,16,16,9,10,19,384968407,6,2,25649.842,1762.325,26.98,44.31,1451.91,24.955,49.06,5004,845.44,398867852,6394.67,187,195,37,0,29,831,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,3581,1656,142,3617,1684,150,831,37,9,28,19,9,10,187,195,1611,1639,6,23324.645,8.75,2,0.675,60000,1,0,10,18000,2,26,4.3,1,18,2.25,5,0,0,2,357,161,364,168,70,8,8,8,8,49,56,112,112,6,35,2354.646,245.11,247.62,254.33,233.37,254.33,2672.61,2090.79,581.82,2241.12,431.49,747.88,56,364,56,8,450.07,1,1463.07,1362767,381.54,12.67,251.82,11.94,3694.11,1372,153.77,400806,166551,259,1,1,1,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.64,-4.68,-5.09,-4.63,-2.86,-2.86,56,21,56,56,56,56,56,56,56,56,56,56,56,56,56.01,56.11,56.99,21,21,21,21,21,21,21,21,21,21,21,21,20.99,20.89,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.855,65.121
